prop0;prop1;prop2;allprop;;
3.163493394851684570e+00;7.568249511718750000e+01;-2.503466904163360596e-01;2.860876321792602539e+00;7.506804656982421875e+01;-2.355393618345260620e-01
3.002343416213989258e+00;7.579209899902343750e+01;-2.465383857488632202e-01;3.193401813507080078e+00;7.388825988769531250e+01;-2.405029237270355225e-01
2.823203325271606445e+00;6.160095977783203125e+01;-2.872545719146728516e-01;3.477510929107666016e+00;6.285303115844726562e+01;-2.649683356285095215e-01
3.333165168762207031e+00;8.043972015380859375e+01;-2.768005132675170898e-01;3.132328987121582031e+00;8.044298553466796875e+01;-2.610014975070953369e-01
1.423058509826660156e+00;8.473227691650390625e+01;-2.491936981678009033e-01;1.805976390838623047e+00;8.336433410644531250e+01;-2.384095788002014160e-01
3.435470342636108398e+00;8.012145996093750000e+01;-2.682819068431854248e-01;3.347494125366210938e+00;7.876198577880859375e+01;-2.561758458614349365e-01
3.820875406265258789e+00;7.585096740722656250e+01;-2.585166692733764648e-01;3.657802104949951172e+00;7.536547851562500000e+01;-2.674222290515899658e-01
3.788078308105468750e+00;7.219097900390625000e+01;-2.828680872917175293e-01;3.481849431991577148e+00;7.190321350097656250e+01;-2.698954045772552490e-01
1.914300560951232910e+00;8.064772033691406250e+01;-2.501891255378723145e-01;1.822853922843933105e+00;8.055022430419921875e+01;-2.423112243413925171e-01
1.544630885124206543e+00;8.599359893798828125e+01;-2.534451186656951904e-01;1.681855797767639160e+00;8.607084655761718750e+01;-2.382185608148574829e-01
1.938429355621337891e+00;8.041328430175781250e+01;-2.531972825527191162e-01;1.804243803024291992e+00;7.984204101562500000e+01;-2.408185005187988281e-01
3.425311326980590820e+00;7.620332336425781250e+01;-2.795284390449523926e-01;3.101891994476318359e+00;7.559925079345703125e+01;-2.567617893218994141e-01
3.511930227279663086e+00;6.895034027099609375e+01;-2.788145840167999268e-01;3.247114658355712891e+00;6.906586456298828125e+01;-2.643255591392517090e-01
3.410188198089599609e+00;8.787408447265625000e+01;-2.834495902061462402e-01;3.041019201278686523e+00;8.723464965820312500e+01;-2.527183294296264648e-01
3.355432271957397461e+00;8.285798645019531250e+01;-2.770497202873229980e-01;3.170634031295776367e+00;8.198487854003906250e+01;-2.540138065814971924e-01
3.078700780868530273e+00;7.919132232666015625e+01;-2.535980641841888428e-01;3.330805301666259766e+00;7.822276306152343750e+01;-2.528495192527770996e-01
1.535614013671875000e+00;8.060903167724609375e+01;-2.481230497360229492e-01;1.967691659927368164e+00;7.949250030517578125e+01;-2.370100319385528564e-01
3.018739938735961914e+00;7.640885925292968750e+01;-2.662928402423858643e-01;3.149825334548950195e+00;7.555531311035156250e+01;-2.524745762348175049e-01
2.697789430618286133e+00;8.185759735107421875e+01;-2.466157376766204834e-01;2.345461845397949219e+00;8.116131591796875000e+01;-2.377435415983200073e-01
2.377639293670654297e+00;7.569029235839843750e+01;-2.552691102027893066e-01;2.345185756683349609e+00;7.541996765136718750e+01;-2.394713163375854492e-01
2.257659196853637695e+00;8.202056884765625000e+01;-2.451917380094528198e-01;2.471904039382934570e+00;8.058597564697265625e+01;-2.339530289173126221e-01
1.967952251434326172e+00;8.199679565429687500e+01;-2.527150511741638184e-01;1.749421358108520508e+00;8.153340148925781250e+01;-2.361199706792831421e-01
1.634112238883972168e+00;8.217562103271484375e+01;-2.448362708091735840e-01;1.889730811119079590e+00;8.127983093261718750e+01;-2.327844798564910889e-01
1.317018032073974609e+00;8.684665679931640625e+01;-2.590932846069335938e-01;1.644506454467773438e+00;8.721086883544921875e+01;-2.372026741504669189e-01
1.518628835678100586e+00;8.685845947265625000e+01;-2.540119588375091553e-01;1.631440758705139160e+00;8.705661010742187500e+01;-2.350444197654724121e-01
1.877700805664062500e+00;8.228504943847656250e+01;-2.537536919116973877e-01;1.743793010711669922e+00;8.224674987792968750e+01;-2.381874918937683105e-01
1.999103307723999023e+00;8.229960632324218750e+01;-2.514915764331817627e-01;1.771787047386169434e+00;8.197319030761718750e+01;-2.370712161064147949e-01
1.735534667968750000e+00;8.223845672607421875e+01;-2.434902638196945190e-01;1.891876220703125000e+00;8.121324920654296875e+01;-2.330442816019058228e-01
1.928870677947998047e+00;7.666190338134765625e+01;-2.464905083179473877e-01;2.030785560607910156e+00;7.540922546386718750e+01;-2.368102520704269409e-01
1.492603063583374023e+00;8.201252746582031250e+01;-2.437321394681930542e-01;2.002686977386474609e+00;8.012310791015625000e+01;-2.289480715990066528e-01
2.350821018218994141e+00;7.392205810546875000e+01;-2.489344924688339233e-01;1.995273470878601074e+00;7.346391296386718750e+01;-2.487381398677825928e-01
1.381100177764892578e+00;8.603797149658203125e+01;-2.375768125057220459e-01;1.781375885009765625e+00;8.485910797119140625e+01;-2.336032837629318237e-01
1.680657148361206055e+00;8.055475616455078125e+01;-2.444417774677276611e-01;1.966465592384338379e+00;7.935604858398437500e+01;-2.382796406745910645e-01
3.353061199188232422e+00;7.282038879394531250e+01;-2.465167641639709473e-01;3.115020751953125000e+00;7.164410400390625000e+01;-2.483188807964324951e-01
2.699147224426269531e+00;8.141304016113281250e+01;-2.423696815967559814e-01;2.589995384216308594e+00;7.965200805664062500e+01;-2.390449345111846924e-01
2.701577901840209961e+00;7.951322174072265625e+01;-2.513314187526702881e-01;2.567827701568603516e+00;7.974842071533203125e+01;-2.444683164358139038e-01
2.937057495117187500e+00;8.397351837158203125e+01;-2.347679138183593750e-01;2.837766170501708984e+00;8.318610382080078125e+01;-2.340146154165267944e-01
4.702245712280273438e+00;7.917984771728515625e+01;-2.436476647853851318e-01;3.038090229034423828e+00;7.928970336914062500e+01;-2.434861361980438232e-01
2.973065853118896484e+00;7.304966735839843750e+01;-2.513696253299713135e-01;2.749577999114990234e+00;7.336067962646484375e+01;-2.477403581142425537e-01
4.815117835998535156e+00;7.913214111328125000e+01;-2.279116213321685791e-01;2.745797634124755859e+00;7.962254333496093750e+01;-2.360574752092361450e-01
4.180314540863037109e+00;7.248787689208984375e+01;-2.496501654386520386e-01;2.845138311386108398e+00;7.217131042480468750e+01;-2.437289059162139893e-01
2.784867763519287109e+00;7.276377105712890625e+01;-2.461602687835693359e-01;2.886364221572875977e+00;7.197731018066406250e+01;-2.428008615970611572e-01
1.772186994552612305e+00;8.190335845947265625e+01;-2.579064369201660156e-01;1.766731500625610352e+00;8.179471588134765625e+01;-2.398636639118194580e-01
2.188106775283813477e+00;7.663680267333984375e+01;-2.529457807540893555e-01;1.906273722648620605e+00;7.623134613037109375e+01;-2.430070787668228149e-01
2.211271524429321289e+00;8.166699981689453125e+01;-2.562358677387237549e-01;1.779855370521545410e+00;8.108898925781250000e+01;-2.364766001701354980e-01
1.439717292785644531e+00;8.655589294433593750e+01;-2.582283020019531250e-01;1.638529539108276367e+00;8.671303558349609375e+01;-2.369329482316970825e-01
2.119280576705932617e+00;8.184178924560546875e+01;-2.519131004810333252e-01;1.778052568435668945e+00;8.134306335449218750e+01;-2.365056276321411133e-01
1.957515478134155273e+00;8.222024536132812500e+01;-2.508697509765625000e-01;1.782806038856506348e+00;8.203072357177734375e+01;-2.386936843395233154e-01
1.840381860733032227e+00;7.991302490234375000e+01;-2.558699250221252441e-01;1.747916698455810547e+00;7.968650054931640625e+01;-2.415707111358642578e-01
1.901056289672851562e+00;8.208778381347656250e+01;-2.287863790988922119e-01;1.980320692062377930e+00;8.180862426757812500e+01;-2.327100038528442383e-01
5.736515522003173828e-01;8.970003509521484375e+01;-2.617058753967285156e-01;1.469397902488708496e+00;9.028986358642578125e+01;-2.398996949195861816e-01
1.403282523155212402e+00;8.513911437988281250e+01;-2.544048130512237549e-01;1.729856252670288086e+00;8.518485260009765625e+01;-2.382522225379943848e-01
1.688820004463195801e+00;8.015943145751953125e+01;-2.522924840450286865e-01;1.869580507278442383e+00;8.005542755126953125e+01;-2.412318885326385498e-01
2.019910335540771484e+00;8.026479339599609375e+01;-2.508763968944549561e-01;1.770339012145996094e+00;8.000101470947265625e+01;-2.403538823127746582e-01
2.442613840103149414e+00;7.674042510986328125e+01;-2.413310855627059937e-01;2.136494159698486328e+00;7.661532592773437500e+01;-2.409071028232574463e-01
1.617601513862609863e+00;7.965430450439453125e+01;-2.447523772716522217e-01;2.005996704101562500e+00;7.803250122070312500e+01;-2.336920499801635742e-01
1.454470157623291016e+00;8.576298522949218750e+01;-2.585310041904449463e-01;1.634199380874633789e+00;8.541944885253906250e+01;-2.387307286262512207e-01
3.305578231811523438e+00;8.740119171142578125e+01;-2.781926691532135010e-01;2.705714702606201172e+00;8.730902099609375000e+01;-2.518460154533386230e-01
3.637365341186523438e+00;7.594498443603515625e+01;-2.686276435852050781e-01;3.185428142547607422e+00;7.522594451904296875e+01;-2.573200166225433350e-01
1.248156189918518066e+00;8.570046997070312500e+01;-2.461334466934204102e-01;1.761350512504577637e+00;8.438947296142578125e+01;-2.334578633308410645e-01
3.325039148330688477e+00;7.565945434570312500e+01;-2.650716900825500488e-01;3.316900014877319336e+00;7.383599090576171875e+01;-2.523156404495239258e-01
4.086875915527343750e+00;6.811334991455078125e+01;-2.731931209564208984e-01;3.499425649642944336e+00;6.705899047851562500e+01;-2.648903429508209229e-01
3.744765996932983398e+00;7.532743072509765625e+01;-2.638784945011138916e-01;2.591092824935913086e+00;7.498612976074218750e+01;-2.420172691345214844e-01
2.950428009033203125e+00;7.817691040039062500e+01;-2.267042994499206543e-01;2.401911258697509766e+00;7.778462219238281250e+01;-2.320609688758850098e-01
2.222070932388305664e+00;8.154083251953125000e+01;-2.514846622943878174e-01;2.082432270050048828e+00;8.134938812255859375e+01;-2.370567172765731812e-01
3.279875755310058594e+00;7.880371093750000000e+01;-2.453980743885040283e-01;2.410315990447998047e+00;7.902396392822265625e+01;-2.366201877593994141e-01
2.435498714447021484e+00;8.125080108642578125e+01;-2.427582740783691406e-01;2.203161716461181641e+00;7.976892852783203125e+01;-2.310704737901687622e-01
3.024588108062744141e+00;6.811067962646484375e+01;-2.530866265296936035e-01;2.490402698516845703e+00;6.740724945068359375e+01;-2.449005544185638428e-01
2.473799943923950195e+00;8.605123138427734375e+01;-2.505514621734619141e-01;2.017660856246948242e+00;8.639328765869140625e+01;-2.395993471145629883e-01
2.510170698165893555e+00;7.988433074951171875e+01;-2.528858482837677002e-01;2.259104728698730469e+00;7.982927703857421875e+01;-2.412377595901489258e-01
2.745572566986083984e+00;7.502293395996093750e+01;-2.733607292175292969e-01;3.677179336547851562e+00;7.514600372314453125e+01;-2.607009708881378174e-01
2.348693132400512695e+00;7.958338928222656250e+01;-2.500434219837188721e-01;2.404668331146240234e+00;7.835993194580078125e+01;-2.357712239027023315e-01
3.163222312927246094e+00;6.609707641601562500e+01;-2.808392047882080078e-01;4.094293594360351562e+00;6.594481658935546875e+01;-2.695718109607696533e-01
2.560095548629760742e+00;7.444699859619140625e+01;-2.554913163185119629e-01;2.848519325256347656e+00;7.384853363037109375e+01;-2.395453751087188721e-01
3.596308708190917969e+00;8.190219879150390625e+01;-2.438803017139434814e-01;2.640649318695068359e+00;8.231686401367187500e+01;-2.342515885829925537e-01
2.004122018814086914e+00;7.477178955078125000e+01;-2.565879225730895996e-01;2.852161407470703125e+00;7.474734497070312500e+01;-2.409170269966125488e-01
3.742348194122314453e+00;7.543527984619140625e+01;-2.802710235118865967e-01;3.211033344268798828e+00;7.388897705078125000e+01;-2.581024765968322754e-01
1.513980150222778320e+00;8.569525146484375000e+01;-2.542032003402709961e-01;1.617340803146362305e+00;8.542427062988281250e+01;-2.396107017993927002e-01
1.883656263351440430e+00;8.013642120361328125e+01;-2.531552612781524658e-01;1.765667915344238281e+00;7.974980926513671875e+01;-2.435181438922882080e-01
3.910012960433959961e+00;8.454316711425781250e+01;-2.330869585275650024e-01;3.037721157073974609e+00;8.416428375244140625e+01;-2.468437701463699341e-01
8.503460884094238281e-01;9.065299987792968750e+01;-2.561200857162475586e-01;1.482188344001770020e+00;9.114720916748046875e+01;-2.395845651626586914e-01
3.324867248535156250e+00;8.200182342529296875e+01;-2.803333401679992676e-01;2.935006380081176758e+00;8.141746520996093750e+01;-2.552103102207183838e-01
1.638006925582885742e+00;8.590105438232421875e+01;-2.517665922641754150e-01;1.626616716384887695e+00;8.575423431396484375e+01;-2.392635792493820190e-01
3.350893974304199219e+00;7.870658111572265625e+01;-2.461305558681488037e-01;3.159265041351318359e+00;7.875222778320312500e+01;-2.537260949611663818e-01
1.714864253997802734e+00;8.027684783935546875e+01;-2.540691494941711426e-01;1.933522939682006836e+00;7.929622650146484375e+01;-2.394620180130004883e-01
4.234045505523681641e+00;8.150403594970703125e+01;-2.219635993242263794e-01;3.388355731964111328e+00;8.093486022949218750e+01;-2.485573887825012207e-01
1.946472883224487305e+00;7.331338500976562500e+01;-2.585867643356323242e-01;2.097809314727783203e+00;7.198954772949218750e+01;-2.447941303253173828e-01
3.805757761001586914e+00;7.553098297119140625e+01;-2.704761922359466553e-01;3.099490165710449219e+00;7.420051574707031250e+01;-2.551321983337402344e-01
3.754504203796386719e+00;7.137335205078125000e+01;-2.581214606761932373e-01;3.537728786468505859e+00;7.019836425781250000e+01;-2.632634043693542480e-01
2.534781932830810547e+00;8.143181610107421875e+01;-2.443288266658782959e-01;2.320234537124633789e+00;8.001473999023437500e+01;-2.334345877170562744e-01
2.954398393630981445e+00;7.551297760009765625e+01;-2.510564923286437988e-01;2.383705139160156250e+00;7.487656402587890625e+01;-2.424002587795257568e-01
2.662692785263061523e+00;7.542623138427734375e+01;-2.522910535335540771e-01;2.359080791473388672e+00;7.499530029296875000e+01;-2.387492954730987549e-01
1.804268598556518555e+00;8.155261993408203125e+01;-2.586066424846649170e-01;1.707133054733276367e+00;8.082035064697265625e+01;-2.399780750274658203e-01
1.548216700553894043e+00;8.173641967773437500e+01;-2.501150369644165039e-01;1.829949021339416504e+00;8.062041473388671875e+01;-2.366989254951477051e-01
1.218586325645446777e+00;8.640289306640625000e+01;-2.479911744594573975e-01;1.711682558059692383e+00;8.552397155761718750e+01;-2.336117625236511230e-01
2.266745090484619141e+00;7.609895324707031250e+01;-2.544679641723632812e-01;1.860995888710021973e+00;7.516487884521484375e+01;-2.422378063201904297e-01
1.962209701538085938e+00;7.630332183837890625e+01;-2.502366304397583008e-01;1.983413219451904297e+00;7.499736785888671875e+01;-2.394631505012512207e-01
2.050137042999267578e+00;7.581472015380859375e+01;-2.477229237556457520e-01;1.994323015213012695e+00;7.352549743652343750e+01;-2.359970360994338989e-01
2.652339696884155273e+00;6.936055755615234375e+01;-2.540662884712219238e-01;2.028442859649658203e+00;6.779124450683593750e+01;-2.451722621917724609e-01
2.225685119628906250e+00;8.006494903564453125e+01;-2.480094730854034424e-01;1.785525679588317871e+00;7.980803680419921875e+01;-2.386532127857208252e-01
1.949074029922485352e+00;8.295881652832031250e+01;-2.255515456199645996e-01;1.992811679840087891e+00;8.232859039306640625e+01;-2.320613861083984375e-01
1.837964057922363281e+00;8.034550476074218750e+01;-2.459658086299896240e-01;1.940349221229553223e+00;7.935671234130859375e+01;-2.349722683429718018e-01
1.908906459808349609e+00;8.022714233398437500e+01;-2.427959144115447998e-01;1.729925036430358887e+00;7.947609710693359375e+01;-2.386999279260635376e-01
2.080654144287109375e+00;7.453569030761718750e+01;-2.495911419391632080e-01;2.107132434844970703e+00;7.383065032958984375e+01;-2.409115582704544067e-01
4.650832712650299072e-01;8.978038024902343750e+01;-2.559306919574737549e-01;1.512058019638061523e+00;9.078754425048828125e+01;-2.385045886039733887e-01
1.430517911911010742e+00;8.793846130371093750e+01;-2.261028736829757690e-01;1.846781969070434570e+00;8.802796936035156250e+01;-2.316117584705352783e-01
1.589958190917968750e+00;8.571907806396484375e+01;-2.464663982391357422e-01;1.796014547348022461e+00;8.544301605224609375e+01;-2.337583899497985840e-01
1.855915307998657227e+00;8.336740875244140625e+01;-2.257518470287322998e-01;2.000448703765869141e+00;8.289122772216796875e+01;-2.326296716928482056e-01
