prop1;prop2;prop3;allprop
4.275;80.527;-0.271;[4.275241851806641, 80.52674102783203, -0.27066701650619507]
4.354;76.671;-0.274;[4.354069232940674, 76.67131805419922, -0.27425527572631836]
4.081;69.557;-0.275;[4.081275939941406, 69.55744934082031, -0.2748257517814636]
2.093;70.798;-0.276;[2.0933127403259277, 70.79850006103516, -0.2762596607208252]
2.888;72.138;-0.279;[2.8877649307250977, 72.13838958740234, -0.2793389558792114]
3.007;86.575;-0.285;[3.006775140762329, 86.5750503540039, -0.28469616174697876]
3.024;79.305;-0.281;[3.0242514610290527, 79.30533599853516, -0.28059953451156616]
2.897;80.085;-0.281;[2.8969314098358154, 80.08483123779297, -0.28116995096206665]
2.424;79.971;-0.287;[2.424499273300171, 79.9713363647461, -0.2866959571838379]
2.849;69.49;-0.275;[2.849242925643921, 69.48983001708984, -0.27470117807388306]
2.711;65.608;-0.28;[2.7114055156707764, 65.60755157470703, -0.27988362312316895]
1.905;86.293;-0.289;[1.9054410457611084, 86.29303741455078, -0.28929799795150757]
1.66;86.44;-0.297;[1.6601901054382324, 86.44046783447266, -0.2968393564224243]
2.566;82.608;-0.277;[2.566178798675537, 82.60795593261719, -0.27707499265670776]
2.124;82.957;-0.288;[2.1239566802978516, 82.9568099975586, -0.2878758907318115]
2.926;75.839;-0.275;[2.9255523681640625, 75.83892059326172, -0.2753359079360962]
2.317;78.473;-0.272;[2.3165998458862305, 78.47300720214844, -0.2721177935600281]
1.32;85.509;-0.291;[1.3201122283935547, 85.50868225097656, -0.2905096411705017]
1.95;78.722;-0.278;[1.9499895572662354, 78.72248840332031, -0.27756327390670776]
0.998;85.954;-0.293;[0.9982934594154358, 85.9536361694336, -0.292794406414032]
1.711;82.325;-0.278;[1.7112088203430176, 82.32474517822266, -0.27766984701156616]
1.858;78.781;-0.273;[1.8577358722686768, 78.78136444091797, -0.2732582092285156]
1.709;82.242;-0.278;[1.7086493968963623, 82.24173736572266, -0.27829039096832275]
2.021;81.631;-0.279;[2.020578622817993, 81.63106536865234, -0.2794174551963806]
2.208;83.675;-0.266;[2.2084643840789795, 83.67462158203125, -0.2664186358451843]
2.26;76.381;-0.264;[2.2604873180389404, 76.38108825683594, -0.264046311378479]
1.271;89.08;-0.292;[1.2710635662078857, 89.08039093017578, -0.2923719882965088]
1.847;76.418;-0.269;[1.8473424911499023, 76.41822052001953, -0.2693641185760498]
2.136;81.693;-0.272;[2.135530948638916, 81.69287109375, -0.27247053384780884]
2.48;74.029;-0.257;[2.4799153804779053, 74.02910614013672, -0.2566627860069275]
1.391;89.27;-0.288;[1.3913426399230957, 89.27045440673828, -0.288144588470459]
2.159;81.726;-0.271;[2.159224271774292, 81.72639465332031, -0.27065861225128174]
0.218;95.859;-0.3;[0.21840518712997437, 95.85874938964844, -0.30019044876098633]
1.219;93.235;-0.278;[1.2187453508377075, 93.23477172851562, -0.2783814072608948]
1.128;89.359;-0.292;[1.1279183626174927, 89.35902404785156, -0.29202359914779663]
1.397;86.584;-0.279;[1.396650791168213, 86.58423614501953, -0.2787734866142273]
0.279;93.19;-0.296;[0.27911365032196045, 93.1900863647461, -0.2955508232116699]
0.964;86.728;-0.292;[0.9642208814620972, 86.72840118408203, -0.29233282804489136]
1.991;78.758;-0.266;[1.9910380840301514, 78.75823974609375, -0.2655620574951172]
2.289;75.602;-0.262;[2.2891507148742676, 75.60240173339844, -0.26197636127471924]
1.421;84.98;-0.281;[1.420983910560608, 84.9797592163086, -0.2811164855957031]
1.057;84.928;-0.289;[1.0565516948699951, 84.92819213867188, -0.2891932725906372]
3.759;71.53;-0.278;[3.758758783340454, 71.5302734375, -0.27812647819519043]
2.942;86.661;-0.291;[2.94173526763916, 86.66133880615234, -0.2909424304962158]
3.739;83.713;-0.275;[3.739405870437622, 83.71267700195312, -0.2754729986190796]
3.445;76.765;-0.274;[3.4445199966430664, 76.76500701904297, -0.27442771196365356]
2.963;77.485;-0.272;[2.9628055095672607, 77.48517608642578, -0.2716253399848938]
3.295;72.302;-0.275;[3.2953946590423584, 72.30191040039062, -0.27518969774246216]
2.165;82.027;-0.283;[2.1646859645843506, 82.02716827392578, -0.2829090356826782]
2.035;79.466;-0.274;[2.034691095352173, 79.46586608886719, -0.27396273612976074]
1.37;89.196;-0.29;[1.3699618577957153, 89.19559478759766, -0.2895922064781189]
1.75;81.954;-0.277;[1.7504782676696777, 81.9542007446289, -0.27653902769088745]
1.385;89.604;-0.294;[1.3846862316131592, 89.60389709472656, -0.29350417852401733]
1.622;86.498;-0.28;[1.6220109462738037, 86.49756622314453, -0.2799259424209595]
2.126;82.697;-0.277;[2.1262779235839844, 82.69723510742188, -0.27722054719924927]
1.448;89.214;-0.285;[1.4481654167175293, 89.21358489990234, -0.2850942611694336]
1.34;89.366;-0.288;[1.3403986692428589, 89.36589050292969, -0.28819817304611206]
1.935;86.23;-0.268;[1.9354894161224365, 86.22962951660156, -0.2683725953102112]
1.728;82.496;-0.281;[1.7275867462158203, 82.49552917480469, -0.28056395053863525]
4.278;76.889;-0.275;[4.277831077575684, 76.88919830322266, -0.2749689817428589]
4.212;87.366;-0.282;[4.2124176025390625, 87.36585235595703, -0.2818261981010437]
1.604;85.641;-0.281;[1.6040067672729492, 85.64128875732422, -0.28119415044784546]
4.258;84.241;-0.276;[4.2577948570251465, 84.24066162109375, -0.27557432651519775]
4.301;73.44;-0.274;[4.300992012023926, 73.44007873535156, -0.273987352848053]
3.894;80.273;-0.277;[3.893827199935913, 80.27262878417969, -0.2773260474205017]
1.783;78.982;-0.272;[1.782944917678833, 78.98210906982422, -0.2721174359321594]
2.622;74.29;-0.273;[2.6222712993621826, 74.29049682617188, -0.2731718420982361]
3.288;73.211;-0.271;[3.2876930236816406, 73.21055603027344, -0.27119022607803345]
3.957;83.942;-0.268;[3.9567742347717285, 83.9424057006836, -0.26779526472091675]
3.285;84.348;-0.271;[3.2853047847747803, 84.34778594970703, -0.27137917280197144]
3.752;77.724;-0.27;[3.752349376678467, 77.72386932373047, -0.27011948823928833]
3.402;76.915;-0.27;[3.402179002761841, 76.91454315185547, -0.2697814106941223]
3.242;73.359;-0.274;[3.241844892501831, 73.35855865478516, -0.2737904191017151]
3.399;73.374;-0.272;[3.3986167907714844, 73.37396240234375, -0.2717783451080322]
1.967;79.505;-0.274;[1.9671850204467773, 79.5054931640625, -0.27356094121932983]
0.28;95.269;-0.298;[0.2803041934967041, 95.26872253417969, -0.29763126373291016]
1.372;89.352;-0.284;[1.3721463680267334, 89.3521499633789, -0.2841640114784241]
1.663;86.239;-0.277;[1.6626081466674805, 86.23878479003906, -0.27704906463623047]
1.32;88.354;-0.277;[1.3203692436218262, 88.35448455810547, -0.2771267890930176]
1.841;81.959;-0.282;[1.8407135009765625, 81.95905303955078, -0.2817819118499756]
1.897;80.893;-0.27;[1.896881341934204, 80.8927230834961, -0.2699716091156006]
1.774;84.829;-0.28;[1.7740585803985596, 84.82915496826172, -0.27950340509414673]
2.248;74.553;-0.268;[2.248431444168091, 74.55267333984375, -0.2677665948867798]
1.45;85.186;-0.274;[1.4503936767578125, 85.18575286865234, -0.2742282748222351]
2.035;79.393;-0.26;[2.0354416370391846, 79.3927993774414, -0.26005351543426514]
1.58;82.125;-0.284;[1.5796101093292236, 82.12547302246094, -0.2840099334716797]
2.308;78.652;-0.268;[2.3077962398529053, 78.65153503417969, -0.26835668087005615]
2.798;71.619;-0.263;[2.798001527786255, 71.61931610107422, -0.26310497522354126]
1.913;81.726;-0.274;[1.9134535789489746, 81.72624969482422, -0.2741554379463196]
2.574;82.201;-0.269;[2.5737369060516357, 82.20137023925781, -0.26864784955978394]
1.6;85.173;-0.288;[1.5998296737670898, 85.1731185913086, -0.2884013056755066]
1.931;81.198;-0.273;[1.93111252784729, 81.19839477539062, -0.2726893424987793]
2.175;77.863;-0.271;[2.175497055053711, 77.86322021484375, -0.2713107466697693]
1.862;77.598;-0.271;[1.8617804050445557, 77.59822845458984, -0.270677387714386]
1.569;81.62;-0.277;[1.5686030387878418, 81.62016296386719, -0.2767980098724365]
2.911;74.92;-0.261;[2.9111714363098145, 74.9200210571289, -0.26137876510620117]
2.86;71.061;-0.263;[2.859708547592163, 71.06111907958984, -0.26323336362838745]
2.888;73.996;-0.265;[2.888251543045044, 73.99571228027344, -0.26524174213409424]
0.342;93.979;-0.304;[0.34185153245925903, 93.97858428955078, -0.30447620153427124]
1.564;87.353;-0.296;[1.5635240077972412, 87.35286712646484, -0.29602867364883423]
1.796;75.759;-0.276;[1.795785665512085, 75.75877380371094, -0.275998592376709]
2.233;80.162;-0.282;[2.2333109378814697, 80.16211700439453, -0.2824270725250244]
4.158;70.856;-0.271;[4.1583781242370605, 70.85563659667969, -0.2708691954612732]
3.538;76.977;-0.267;[3.537961483001709, 76.97676849365234, -0.2670397162437439]
3.753;82.744;-0.272;[3.7532341480255127, 82.74402618408203, -0.2715420126914978]
2.563;83.26;-0.27;[2.5629289150238037, 83.25950622558594, -0.2702025771141052]
2.473;76.616;-0.266;[2.4733450412750244, 76.61615753173828, -0.26636332273483276]
2.837;81.157;-0.275;[2.8369367122650146, 81.15727996826172, -0.27542001008987427]
3.371;76.297;-0.265;[3.371173143386841, 76.29719543457031, -0.26545190811157227]
3.656;71.711;-0.272;[3.655893325805664, 71.71104431152344, -0.2721291184425354]
2.954;69.437;-0.283;[2.9539411067962646, 69.4371337890625, -0.28274261951446533]
3.755;64.567;-0.273;[3.755455255508423, 64.56678009033203, -0.2734053134918213]
2.58;69.034;-0.264;[2.5799849033355713, 69.03392028808594, -0.26354849338531494]
2.171;81.875;-0.28;[2.1713240146636963, 81.87498474121094, -0.28033095598220825]
2.622;81.442;-0.278;[2.622025728225708, 81.4419174194336, -0.2782774567604065]
0.258;95.414;-0.308;[0.25779229402542114, 95.41447448730469, -0.3084978461265564]
1.582;88.726;-0.287;[1.581589698791504, 88.72564697265625, -0.28734081983566284]
1.944;88.781;-0.289;[1.9438276290893555, 88.78144073486328, -0.28927600383758545]
2.685;74.902;-0.27;[2.6846203804016113, 74.90215301513672, -0.26967597007751465]
1.625;87.41;-0.283;[1.6252095699310303, 87.41027069091797, -0.2831236720085144]
0.386;94.02;-0.3;[0.386039674282074, 94.02037048339844, -0.3002212643623352]
1.5;86.618;-0.28;[1.4996857643127441, 86.61788177490234, -0.2797383666038513]
1.179;87.617;-0.291;[1.1793094873428345, 87.61673736572266, -0.2912733554840088]
2.203;68.696;-0.27;[2.2033960819244385, 68.6961441040039, -0.26953786611557007]
1.763;74.229;-0.266;[1.7631187438964844, 74.22920989990234, -0.2657392621040344]
0.258;94.957;-0.312;[0.25830525159835815, 94.9573974609375, -0.3116510510444641]
1.406;88.002;-0.287;[1.4060159921646118, 88.00173950195312, -0.2870370149612427]
1.844;81.104;-0.27;[1.8443682193756104, 81.10405731201172, -0.26986831426620483]
1.44;87.66;-0.298;[1.4400863647460938, 87.65972137451172, -0.2981080412864685]
1.586;81.281;-0.28;[1.5863020420074463, 81.28083038330078, -0.2798269987106323]
1.695;74.545;-0.274;[1.694577693939209, 74.54481506347656, -0.2744925618171692]
2.545;75.104;-0.273;[2.54486083984375, 75.10400390625, -0.2725880742073059]
2.112;67.318;-0.249;[2.1121232509613037, 67.31842803955078, -0.24852783977985382]
3.896;83.873;-0.274;[3.896282196044922, 83.87272644042969, -0.27426695823669434]
2.972;82.851;-0.27;[2.9724016189575195, 82.8508529663086, -0.27009063959121704]
3.755;74.07;-0.288;[3.754549503326416, 74.06962585449219, -0.28764545917510986]
3.892;81.824;-0.294;[3.8923444747924805, 81.82353973388672, -0.2938017249107361]
1.545;93.988;-0.3;[1.54465913772583, 93.98796844482422, -0.3003188967704773]
4.884;86.84;-0.286;[4.88353967666626, 86.84040832519531, -0.28639328479766846]
1.354;94.599;-0.298;[1.354356050491333, 94.59935760498047, -0.29773712158203125]
2.126;85.525;-0.288;[2.126347303390503, 85.52458190917969, -0.28750449419021606]
4.918;79.997;-0.295;[4.917591571807861, 79.99665069580078, -0.295113742351532]
4.585;84.074;-0.286;[4.585065841674805, 84.07411193847656, -0.28577834367752075]
4.37;91.584;-0.293;[4.370412349700928, 91.58446502685547, -0.29255610704421997]
3.11;76.95;-0.284;[3.1103036403656006, 76.95008087158203, -0.284002423286438]
2.905;72.526;-0.282;[2.904564619064331, 72.52584838867188, -0.282495379447937]
3.369;85.088;-0.282;[3.369497299194336, 85.0876693725586, -0.28191113471984863]
2.765;86.416;-0.281;[2.765136957168579, 86.41649627685547, -0.2812913656234741]
4.477;78.785;-0.286;[4.477354526519775, 78.78471374511719, -0.2859957814216614]
3.067;73.477;-0.295;[3.0666751861572266, 73.4767074584961, -0.2948828339576721]
3.185;70.841;-0.29;[3.184993028640747, 70.84081268310547, -0.29009509086608887]
3.38;83.049;-0.275;[3.380236864089966, 83.0490493774414, -0.27528274059295654]
3.751;78.051;-0.289;[3.750620126724243, 78.05079650878906, -0.2893334627151489]
3.529;78.863;-0.278;[3.529221773147583, 78.86287689208984, -0.27848905324935913]
3.143;78.18;-0.287;[3.1426877975463867, 78.1803207397461, -0.28672802448272705]
3.055;66.724;-0.288;[3.0546927452087402, 66.72406005859375, -0.28801465034484863]
3.041;71.913;-0.266;[3.0414388179779053, 71.91322326660156, -0.26579636335372925]
2.86;68.66;-0.268;[2.860008955001831, 68.65985107421875, -0.26764822006225586]
2.579;80.993;-0.273;[2.5791661739349365, 80.99272155761719, -0.2729632258415222]
2.765;82.961;-0.282;[2.765181064605713, 82.96074676513672, -0.2817597985267639]
3.147;75.265;-0.264;[3.1472690105438232, 75.26470947265625, -0.2637202739715576]
3.098;82.371;-0.276;[3.097815752029419, 82.37102508544922, -0.27644115686416626]
3.006;83.023;-0.291;[3.0056166648864746, 83.02345275878906, -0.2909063696861267]
2.634;80.349;-0.269;[2.6344027519226074, 80.34912109375, -0.26853007078170776]
3.17;82.737;-0.285;[3.170097589492798, 82.7372055053711, -0.2845544219017029]
2.55;80.037;-0.28;[2.550260066986084, 80.03719329833984, -0.2795165777206421]
3.087;80.102;-0.264;[3.0868101119995117, 80.10208892822266, -0.26364922523498535]
3.064;80.178;-0.282;[3.063664436340332, 80.17803192138672, -0.2815098762512207]
3.009;78.339;-0.283;[3.0091893672943115, 78.33917236328125, -0.2834266424179077]
2.775;68.834;-0.277;[2.7748284339904785, 68.83386993408203, -0.2774699926376343]
2.688;72.924;-0.283;[2.688377618789673, 72.92427825927734, -0.2825806736946106]
2.794;77.968;-0.269;[2.7941229343414307, 77.96788787841797, -0.2688567042350769]
1.308;91.174;-0.3;[1.307570457458496, 91.1740493774414, -0.29984307289123535]
1.57;85.063;-0.277;[1.5695059299468994, 85.06261444091797, -0.2772154211997986]
0.314;98.845;-0.312;[0.3142051696777344, 98.84477233886719, -0.31150150299072266]
1.168;91.866;-0.3;[1.1677794456481934, 91.86576080322266, -0.2995402216911316]
2.033;84.867;-0.283;[2.0332555770874023, 84.86703491210938, -0.28276699781417847]
4.322;82.834;-0.278;[4.321926593780518, 82.83422088623047, -0.27842676639556885]
4.648;80.261;-0.273;[4.647763252258301, 80.2611312866211, -0.27252131700515747]
4.109;76.619;-0.276;[4.108981132507324, 76.61857604980469, -0.27556663751602173]
0.711;95.227;-0.301;[0.711129903793335, 95.22698974609375, -0.3005123734474182]
4.156;87.621;-0.281;[4.156408309936523, 87.62073516845703, -0.28136157989501953]
1.385;88.084;-0.295;[1.3849055767059326, 88.08393096923828, -0.2948541045188904]
4.31;76.752;-0.284;[4.309655666351318, 76.75223541259766, -0.2841770052909851]
3.985;80.288;-0.284;[3.98549485206604, 80.28773498535156, -0.2836894989013672]
3.269;75.871;-0.279;[3.269242525100708, 75.87051391601562, -0.27936387062072754]
3.162;82.624;-0.283;[3.1619012355804443, 82.62383270263672, -0.2825942039489746]
3.274;76.215;-0.283;[3.2735679149627686, 76.21524047851562, -0.2829185128211975]
3.101;90.049;-0.288;[3.1013364791870117, 90.04936981201172, -0.2876884937286377]
2.996;83.139;-0.282;[2.9962899684906006, 83.13927459716797, -0.28158777952194214]
3.307;69.362;-0.278;[3.3071975708007812, 69.36172485351562, -0.27829664945602417]
1.897;78.438;-0.272;[1.8974812030792236, 78.43797302246094, -0.27151137590408325]
2.023;85.331;-0.281;[2.022883176803589, 85.33145141601562, -0.28060656785964966]
1.966;85.566;-0.278;[1.9656116962432861, 85.56636810302734, -0.277508020401001]
1.683;86.011;-0.287;[1.6829326152801514, 86.01055145263672, -0.28707921504974365]
1.345;85.776;-0.302;[1.345465064048767, 85.77603149414062, -0.30164122581481934]
3.326;71.808;-0.266;[3.3261921405792236, 71.80817413330078, -0.26609838008880615]
1.201;89.125;-0.292;[1.2014952898025513, 89.12454986572266, -0.29164522886276245]
2.005;81.955;-0.282;[2.004701614379883, 81.95463562011719, -0.28201520442962646]
1.451;88.918;-0.287;[1.45139479637146, 88.91809844970703, -0.2871110439300537]
1.364;88.924;-0.284;[1.364238977432251, 88.92400360107422, -0.2841339707374573]
1.044;89.846;-0.289;[1.0439029932022095, 89.84578704833984, -0.2886413335800171]
1.356;89.245;-0.291;[1.3561313152313232, 89.24510955810547, -0.2907968759536743]
2.497;75.209;-0.269;[2.4974963665008545, 75.20903778076172, -0.2692093253135681]
1.927;82.709;-0.284;[1.9265165328979492, 82.70905303955078, -0.28386569023132324]
2.175;82.62;-0.276;[2.1751909255981445, 82.62027740478516, -0.2763902544975281]
2.039;81.967;-0.281;[2.0394363403320312, 81.96697998046875, -0.28082507848739624]
1.358;93.534;-0.293;[1.3576419353485107, 93.53429412841797, -0.2931555509567261]
1.4;88.765;-0.288;[1.3999950885772705, 88.76522827148438, -0.28752416372299194]
1.984;81.882;-0.278;[1.9837543964385986, 81.88188934326172, -0.27774834632873535]
1.137;89.635;-0.295;[1.137470006942749, 89.6353530883789, -0.2948649525642395]
1.819;83.429;-0.287;[1.818943738937378, 83.42940521240234, -0.2873891592025757]
1.677;82.167;-0.288;[1.6768882274627686, 82.16731262207031, -0.2881149649620056]
1.962;82.268;-0.28;[1.9616358280181885, 82.26824188232422, -0.27953940629959106]
0.206;96.072;-0.307;[0.20630395412445068, 96.07202911376953, -0.30691808462142944]
1.181;89.518;-0.3;[1.1807563304901123, 89.51829528808594, -0.3002435564994812]
2.008;81.334;-0.283;[2.008016347885132, 81.33367919921875, -0.2827233076095581]
2.03;84.321;-0.293;[2.0295157432556152, 84.3212661743164, -0.29257315397262573]
0.396;98.219;-0.315;[0.39609354734420776, 98.21939849853516, -0.31520670652389526]
1.581;92.441;-0.301;[1.5810716152191162, 92.4408187866211, -0.30071353912353516]
1.542;91.549;-0.306;[1.541671872138977, 91.54943084716797, -0.30558598041534424]
1.367;92.358;-0.304;[1.3670237064361572, 92.3578872680664, -0.30427682399749756]
3.033;73.649;-0.263;[3.0333704948425293, 73.648681640625, -0.26347213983535767]
3.484;72.999;-0.276;[3.4835495948791504, 72.99896240234375, -0.2759489417076111]
3.641;80.301;-0.283;[3.6414079666137695, 80.30079650878906, -0.2833213210105896]
2.836;81.727;-0.274;[2.8358871936798096, 81.72734069824219, -0.27445393800735474]
2.886;91.354;-0.303;[2.8861677646636963, 91.35358428955078, -0.30343711376190186]
3.754;87.337;-0.282;[3.7538816928863525, 87.33715057373047, -0.28167200088500977]
3.453;88.632;-0.291;[3.452641010284424, 88.63197326660156, -0.29096245765686035]
3.322;84.868;-0.291;[3.32185959815979, 84.8677978515625, -0.2909485697746277]
3.319;80.419;-0.296;[3.3191792964935303, 80.41857147216797, -0.2955380082130432]
3.582;81.092;-0.279;[3.5820486545562744, 81.09183502197266, -0.2793300747871399]
